timestamp,Page Views,year,month,day,hour,day_of_week,is_weekend,is_business_hours,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,weekday,Page Views_lag1,Page Views_lag24,Page Views_lag168,Page Views_rolling_mean_24h,Page Views_rolling_mean_7d,Page Views_rolling_std_24h,Page Views_rolling_max_24h,Page Views_rolling_min_24h,Page Views_trend_24h,Page Views_volatility
2023-01-09 14:00:00,1520,2023,1,9,14,0,0,1,-0.4999999999999998,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1511.0,1658.0,1462.0,1033.7083333333333,939.2678571428571,408.62201936526236,1682.0,404.0,1.4704341166512154,0.39529720926947065
2023-01-09 15:00:00,1542,2023,1,9,15,0,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1520.0,1682.0,1549.0,1027.875,939.2261904761905,399.8704477702746,1651.0,404.0,1.5001824151769427,0.3890263385822932
2023-01-09 16:00:00,1390,2023,1,9,16,0,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1542.0,1651.0,1411.0,1017.0,939.1011904761905,385.47700546093586,1542.0,404.0,1.3667649950835792,0.379033437031402
2023-01-09 17:00:00,1435,2023,1,9,17,0,0,1,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1390.0,1442.0,1405.0,1016.7083333333334,939.2797619047619,385.14395718175706,1542.0,404.0,1.4114175648538994,0.3788145966297352
2023-01-09 18:00:00,1344,2023,1,9,18,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1435.0,1415.0,1226.0,1013.75,939.9821428571429,382.21314904689996,1542.0,404.0,1.32577065351418,0.37702900029287295
2023-01-09 19:00:00,1161,2023,1,9,19,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1344.0,1182.0,1156.0,1012.875,940.0119047619048,381.8350785010631,1542.0,404.0,1.1462421325435024,0.37698144242977966
2023-01-09 20:00:00,1041,2023,1,9,20,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1161.0,1036.0,1013.0,1013.0833333333334,940.1785714285714,381.84960807679994,1542.0,404.0,1.0275561404951878,0.3769182608309286
2023-01-09 21:00:00,918,2023,1,9,21,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,1041.0,907.0,840.0,1013.5416666666666,940.6428571428571,381.7233210593501,1542.0,404.0,0.9057348406988696,0.37662321502258594
2023-01-09 22:00:00,725,2023,1,9,22,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,918.0,795.0,790.0,1010.625,940.2559523809524,383.72791679839344,1542.0,404.0,0.717377860235003,0.379693671538299
2023-01-09 23:00:00,642,2023,1,9,23,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.49999999999999994,0.8660254037844387,Mon,725.0,651.0,631.0,1010.25,940.3214285714286,384.0988606890271,1542.0,404.0,0.635486265775798,0.38020179231776996
2023-01-10 00:00:00,597,2023,1,10,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,642.0,581.0,511.0,1010.9166666666666,940.8333333333334,383.3345589142348,1542.0,404.0,0.5905531283488583,0.37919501335181083
2023-01-10 01:00:00,545,2023,1,10,1,1,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,597.0,466.0,539.0,1014.2083333333334,940.8690476190476,378.76389102569885,1542.0,404.0,0.5373649398134834,0.37345767982485406
2023-01-10 02:00:00,477,2023,1,10,2,1,0,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,545.0,404.0,441.0,1017.25,941.0833333333334,373.9125973202595,1542.0,424.0,0.4689112804128779,0.3675719806539784
2023-01-10 03:00:00,433,2023,1,10,3,1,0,0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,477.0,614.0,547.0,1009.7083333333334,940.4047619047619,384.0865481233042,1542.0,424.0,0.42883671027111786,0.3803935606387695
2023-01-10 04:00:00,552,2023,1,10,4,1,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,433.0,424.0,516.0,1015.0416666666666,940.6190476190476,376.4119481500884,1542.0,433.0,0.5438200402282337,0.37083398693001607
2023-01-10 05:00:00,609,2023,1,10,5,1,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,552.0,669.0,696.0,1012.5416666666666,940.1011904761905,379.00051384233444,1542.0,433.0,0.601456730175713,0.3743060916100583
2023-01-10 06:00:00,686,2023,1,10,6,1,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,609.0,735.0,698.0,1010.5,940.0297619047619,380.6888493244843,1542.0,433.0,0.6788718456209797,0.37673315123650103
2023-01-10 07:00:00,864,2023,1,10,7,1,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,686.0,923.0,947.0,1008.0416666666666,939.5357142857143,381.46815687570154,1542.0,433.0,0.8571074277683628,0.3784249892537857
2023-01-10 08:00:00,1018,2023,1,10,8,1,0,0,0.8660254037844387,-0.49999999999999983,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,864.0,1038.0,977.0,1007.2083333333334,939.7797619047619,381.4217087785332,1542.0,433.0,1.0107144334588176,0.37869197082218986
2023-01-10 09:00:00,1176,2023,1,10,9,1,0,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1018.0,1114.0,1109.0,1009.7916666666666,940.1785714285714,382.38518926733343,1542.0,433.0,1.1645966577264288,0.37867730730002075
2023-01-10 10:00:00,1299,2023,1,10,10,1,0,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1176.0,1291.0,1191.0,1010.125,940.8214285714286,382.6443816732279,1542.0,433.0,1.2859794579878727,0.37880894114414343
2023-01-10 11:00:00,1361,2023,1,10,11,1,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1299.0,1335.0,1344.0,1011.2083333333334,940.922619047619,383.63966100072804,1542.0,433.0,1.3459145411842268,0.3793873609962286
2023-01-10 12:00:00,1513,2023,1,10,12,1,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1361.0,1423.0,1345.0,1014.9583333333334,941.922619047619,388.2519888990369,1542.0,433.0,1.4907015887351698,0.3825299779784427
2023-01-10 13:00:00,1331,2023,1,10,13,1,0,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1513.0,1511.0,1451.0,1007.4583333333334,941.2083333333334,379.9019300415244,1542.0,433.0,1.321146449398238,0.3770894710697955
2023-01-10 14:00:00,1475,2023,1,10,14,1,0,1,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1331.0,1520.0,1554.0,1005.5833333333334,940.7380952380952,377.3648812796288,1542.0,433.0,1.4668103091074831,0.37526962586852947
2023-01-10 15:00:00,1455,2023,1,10,15,1,0,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1475.0,1542.0,1432.0,1001.9583333333334,940.875,372.37282383054776,1513.0,433.0,1.4521561941198486,0.37164501900166946
2023-01-10 16:00:00,1414,2023,1,10,16,1,0,1,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1455.0,1390.0,1504.0,1002.9583333333334,940.3392857142857,373.4907576025044,1513.0,433.0,1.4098292551202691,0.37238910649578766
2023-01-10 17:00:00,1494,2023,1,10,17,1,0,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1414.0,1435.0,1370.0,1005.4166666666666,941.077380952381,376.6390171973189,1513.0,433.0,1.485951098217986,0.37460988034544773
2023-01-10 18:00:00,1268,2023,1,10,18,1,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1494.0,1344.0,1246.0,1002.25,941.2083333333334,373.97863807860784,1513.0,433.0,1.265153404839112,0.37313907515949896
2023-01-10 19:00:00,1083,2023,1,10,19,1,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1268.0,1161.0,1200.0,999.0,940.5119047619048,372.876363703434,1513.0,433.0,1.0840840840840842,0.3732496133167507
2023-01-10 20:00:00,902,2023,1,10,20,1,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,1083.0,1041.0,1040.0,993.2083333333334,939.6904761904761,373.2749283054639,1513.0,433.0,0.9081679741578218,0.37582742288589727
2023-01-10 21:00:00,866,2023,1,10,21,1,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,902.0,918.0,799.0,991.0416666666666,940.0892857142857,373.8808783982995,1513.0,433.0,0.8738280428841707,0.37726050374434256
2023-01-10 22:00:00,856,2023,1,10,22,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,866.0,725.0,753.0,996.5,940.702380952381,370.7713463906667,1513.0,433.0,0.8590065228299046,0.3720736040046831
2023-01-10 23:00:00,577,2023,1,10,23,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,Tue,856.0,642.0,613.0,993.7916666666666,940.4880952380952,373.6992488929946,1513.0,433.0,0.5806045868097774,0.37603379201844245
2023-01-11 00:00:00,514,2023,1,11,0,2,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,577.0,597.0,509.0,990.3333333333334,940.5178571428571,377.89148047355167,1513.0,433.0,0.5190171659373948,0.381580087990796
2023-01-11 01:00:00,510,2023,1,11,1,2,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,514.0,545.0,518.0,988.875,940.4702380952381,379.7477781370155,1513.0,433.0,0.515737580583997,0.384020000644182
2023-01-11 02:00:00,448,2023,1,11,2,2,0,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,510.0,477.0,477.0,987.6666666666666,940.297619047619,381.4894911843023,1513.0,433.0,0.45359433007087413,0.38625328165808537
2023-01-11 03:00:00,449,2023,1,11,3,2,0,0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,448.0,433.0,543.0,988.3333333333334,939.7380952380952,380.49072052521467,1513.0,448.0,0.4543001686340641,0.3849821792835224
2023-01-11 04:00:00,622,2023,1,11,4,2,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,449.0,552.0,655.0,991.25,939.5416666666666,377.2551034028277,1513.0,448.0,0.6274905422446406,0.3805852241138236
2023-01-11 05:00:00,718,2023,1,11,5,2,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,622.0,609.0,660.0,995.7916666666666,939.8869047619048,373.0863030087724,1513.0,448.0,0.7210343529017951,0.3746630098418569
2023-01-11 06:00:00,762,2023,1,11,6,2,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,718.0,686.0,794.0,998.9583333333334,939.6964285714286,370.65716952305195,1513.0,448.0,0.7627945776850886,0.3710436733494576
2023-01-11 07:00:00,879,2023,1,11,7,2,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,762.0,864.0,803.0,999.5833333333334,940.1488095238095,370.43228761832415,1513.0,448.0,0.8793664026677782,0.3705866987428003
2023-01-11 08:00:00,983,2023,1,11,8,2,0,0,0.8660254037844387,-0.49999999999999983,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,879.0,1018.0,950.0,998.125,940.3452380952381,370.4255264586579,1513.0,448.0,0.9848465873512836,0.3711213790443661
2023-01-11 09:00:00,1086,2023,1,11,9,2,0,1,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,983.0,1176.0,1203.0,994.375,939.6488095238095,368.9993298568204,1513.0,448.0,1.0921433060967944,0.371086692502145
2023-01-11 10:00:00,1223,2023,1,11,10,2,0,1,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1086.0,1299.0,1158.0,991.2083333333334,940.0357142857143,366.5896864184885,1513.0,448.0,1.2338475766110386,0.3698412070302965
2023-01-11 11:00:00,1297,2023,1,11,11,2,0,1,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1223.0,1361.0,1380.0,988.5416666666666,939.5416666666666,364.0064475261113,1513.0,448.0,1.3120337197049525,0.3682257003425362
2023-01-11 12:00:00,1530,2023,1,11,12,2,0,1,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1297.0,1513.0,1377.0,989.25,940.452380952381,365.0863209422264,1530.0,448.0,1.5466262319939348,0.36905364765451243
2023-01-11 13:00:00,1409,2023,1,11,13,2,0,1,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1530.0,1331.0,1474.0,992.5,940.0654761904761,368.5912075197528,1530.0,448.0,1.4196473551637279,0.37137653150604816
2023-01-11 14:00:00,1452,2023,1,11,14,2,0,1,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1409.0,1475.0,1509.0,991.5416666666666,939.7261904761905,367.30984186043275,1530.0,448.0,1.4643862671765349,0.3704431737046849
2023-01-11 15:00:00,1422,2023,1,11,15,2,0,1,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1452.0,1455.0,1354.0,990.1666666666666,940.1309523809524,365.5570694358032,1530.0,448.0,1.4361218650058913,0.3691874123236525
2023-01-11 16:00:00,1430,2023,1,11,16,2,0,1,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1422.0,1414.0,1395.0,990.8333333333334,940.3392857142857,366.3772902904595,1530.0,448.0,1.44322960470984,0.3697668194689246
2023-01-11 17:00:00,1435,2023,1,11,17,2,0,1,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,Wed,1430.0,1494.0,1329.0,988.375,940.9702380952381,363.03704595967935,1530.0,448.0,1.4518780827115214,0.3673069897151176
